session_id,ip_hash,duration_sec,request_count,unique_pages,error_rate,avg_bytes,page_sequence,page_timestamps,page_set,cluster_id,if_flag,if_score,z_flag,anomaly_flag,anomaly_priority
aaca26582bd7_0,aaca26582bd7,1335.0,176,7,0.6136363636363636,2596.9829545454545,"[""/admin"", ""/cart"", ""/wp-admin"", ""/wp-admin"", ""/admin"", ""/products/{id}"", ""/admin"", ""/products/{id}"", ""/products/notfound"", ""/admin"", ""/cart"", ""/cart"", ""/account"", ""/cart"", ""/cart"", ""/products/{id}"", ""/checkout"", ""/account"", ""/products/notfound"", ""/products/{id}"", ""/cart"", ""/products/notfound"", ""/admin"", ""/products/{id}"", ""/cart"", ""/products/notfound"", ""/products/{id}"", ""/cart"", ""/admin"", ""/products/notfound"", ""/wp-admin"", ""/admin"", ""/cart"", ""/products/{id}"", ""/cart"", ""/account"", ""/account"", ""/wp-admin"", ""/wp-admin"", ""/account"", ""/admin"", ""/wp-admin"", ""/wp-admin"", ""/checkout"", ""/wp-admin"", ""/products/{id}"", ""/admin"", ""/checkout"", ""/products/notfound"", ""/account"", ""/products/{id}"", ""/account"", ""/checkout"", ""/account"", ""/checkout"", ""/products/{id}"", ""/products/{id}"", ""/admin"", ""/checkout"", ""/products/{id}"", ""/account"", ""/products/{id}"", ""/account"", ""/checkout"", ""/admin"", ""/checkout"", ""/checkout"", ""/products/notfound"", ""/products/notfound"", ""/account"", ""/account"", ""/products/{id}"", ""/products/notfound"", ""/products/notfound"", ""/cart"", ""/account"", ""/wp-admin"", ""/wp-admin"", ""/wp-admin"", ""/admin"", ""/products/notfound"", ""/admin"", ""/admin"", ""/products/notfound"", ""/cart"", ""/cart"", ""/account"", ""/account"", ""/checkout"", ""/account"", ""/wp-admin"", ""/admin"", ""/checkout"", ""/checkout"", ""/account"", ""/checkout"", ""/products/notfound"", ""/cart"", ""/cart"", ""/admin"", ""/admin"", ""/admin"", ""/account"", ""/products/notfound"", ""/wp-admin"", ""/products/notfound"", ""/products/{id}"", ""/admin"", ""/wp-admin"", ""/admin"", ""/products/{id}"", ""/account"", ""/checkout"", ""/admin"", ""/account"", ""/admin"", ""/products/{id}"", ""/wp-admin"", ""/products/notfound"", ""/admin"", ""/wp-admin"", ""/checkout"", ""/wp-admin"", ""/wp-admin"", ""/checkout"", ""/products/notfound"", ""/wp-admin"", ""/checkout"", ""/products/notfound"", ""/products/notfound"", ""/checkout"", ""/checkout"", ""/products/notfound"", ""/cart"", ""/checkout"", ""/products/notfound"", ""/products/{id}"", ""/account"", ""/products/{id}"", ""/admin"", ""/products/{id}"", ""/account"", ""/account"", ""/checkout"", ""/products/{id}"", ""/products/notfound"", ""/wp-admin"", ""/cart"", ""/checkout"", ""/admin"", ""/account"", ""/account"", ""/wp-admin"", ""/checkout"", ""/checkout"", ""/cart"", ""/admin"", ""/products/{id}"", ""/products/{id}"", ""/products/notfound"", ""/wp-admin"", ""/account"", ""/cart"", ""/products/{id}"", ""/products/notfound"", ""/wp-admin"", ""/checkout"", ""/wp-admin"", ""/products/notfound"", ""/account"", ""/checkout"", ""/cart"", ""/products/{id}"", ""/products/notfound"", ""/admin"", ""/products/notfound""]","[0.0, 9.0, 14.0, 16.0, 22.0, 34.0, 38.0, 42.0, 55.0, 67.0, 69.0, 77.0, 79.0, 93.0, 105.0, 108.0, 116.0, 118.0, 127.0, 132.0, 144.0, 147.0, 154.0, 156.0, 166.0, 171.0, 178.0, 186.0, 197.0, 199.0, 211.0, 214.0, 220.0, 227.0, 242.0, 252.0, 266.0, 276.0, 279.0, 292.0, 301.0, 309.0, 324.0, 332.0, 335.0, 341.0, 347.0, 358.0, 373.0, 388.0, 393.0, 407.0, 420.0, 428.0, 433.0, 446.0, 451.0, 458.0, 463.0, 474.0, 486.0, 491.0, 495.0, 510.0, 520.0, 523.0, 527.0, 542.0, 544.0, 553.0, 560.0, 561.0, 574.0, 584.0, 597.0, 605.0, 606.0, 612.0, 624.0, 635.0, 644.0, 647.0, 652.0, 665.0, 667.0, 676.0, 677.0, 682.0, 696.0, 710.0, 713.0, 716.0, 724.0, 734.0, 741.0, 744.0, 751.0, 752.0, 757.0, 761.0, 763.0, 769.0, 774.0, 781.0, 793.0, 796.0, 806.0, 810.0, 816.0, 818.0, 833.0, 834.0, 849.0, 856.0, 860.0, 864.0, 877.0, 881.0, 887.0, 893.0, 901.0, 910.0, 924.0, 935.0, 938.0, 942.0, 946.0, 948.0, 952.0, 962.0, 972.0, 978.0, 981.0, 996.0, 1011.0, 1021.0, 1026.0, 1030.0, 1031.0, 1040.0, 1049.0, 1061.0, 1064.0, 1070.0, 1074.0, 1081.0, 1095.0, 1098.0, 1104.0, 1112.0, 1121.0, 1136.0, 1149.0, 1164.0, 1166.0, 1171.0, 1175.0, 1181.0, 1192.0, 1197.0, 1198.0, 1199.0, 1203.0, 1204.0, 1219.0, 1234.0, 1247.0, 1261.0, 1274.0, 1288.0, 1301.0, 1309.0, 1322.0, 1327.0, 1333.0, 1335.0]","[""/admin"", ""/checkout"", ""/products/notfound"", ""/products/{id}"", ""/account"", ""/cart"", ""/wp-admin""]",1,True,0.7119221958753859,True,True,True
5bbac1c2283d_3,5bbac1c2283d,362.0,6,5,0.0,26597.333333333332,"[""/"", ""/search"", ""/products/{id}"", ""/products/{id}"", ""/wishlist"", ""/catalog/women""]","[0.0, 120.0, 188.0, 224.0, 262.0, 362.0]","[""/wishlist"", ""/catalog/women"", ""/products/{id}"", ""/search"", ""/""]",0,False,0.3969555286296382,False,False,False
16ed3ceddc0f_0,16ed3ceddc0f,448.0,7,5,0.0,15145.857142857143,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 111.0, 198.0, 304.0, 336.0, 344.0, 448.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.37799497091358697,False,False,False
5a70b6a8634d_2,5a70b6a8634d,86.0,2,2,0.0,19160.0,"[""/"", ""/catalog/men""]","[0.0, 86.0]","[""/"", ""/catalog/men""]",3,False,0.4254169574074556,False,False,False
adc08e8819a2_0,adc08e8819a2,756.0,98,7,0.5408163265306123,2559.4285714285716,"[""/admin"", ""/products/notfound"", ""/admin"", ""/products/{id}"", ""/products/notfound"", ""/wp-admin"", ""/products/{id}"", ""/products/{id}"", ""/admin"", ""/checkout"", ""/products/notfound"", ""/admin"", ""/cart"", ""/wp-admin"", ""/products/{id}"", ""/checkout"", ""/wp-admin"", ""/products/{id}"", ""/account"", ""/products/{id}"", ""/checkout"", ""/admin"", ""/products/{id}"", ""/admin"", ""/wp-admin"", ""/admin"", ""/account"", ""/products/notfound"", ""/account"", ""/products/{id}"", ""/cart"", ""/products/notfound"", ""/account"", ""/admin"", ""/checkout"", ""/account"", ""/products/notfound"", ""/wp-admin"", ""/products/{id}"", ""/products/{id}"", ""/cart"", ""/cart"", ""/account"", ""/admin"", ""/account"", ""/products/{id}"", ""/account"", ""/products/{id}"", ""/admin"", ""/account"", ""/products/{id}"", ""/checkout"", ""/products/{id}"", ""/admin"", ""/wp-admin"", ""/wp-admin"", ""/cart"", ""/wp-admin"", ""/wp-admin"", ""/products/{id}"", ""/wp-admin"", ""/account"", ""/wp-admin"", ""/account"", ""/account"", ""/admin"", ""/checkout"", ""/account"", ""/wp-admin"", ""/checkout"", ""/products/notfound"", ""/products/notfound"", ""/account"", ""/products/notfound"", ""/checkout"", ""/checkout"", ""/products/notfound"", ""/products/notfound"", ""/admin"", ""/cart"", ""/products/notfound"", ""/cart"", ""/cart"", ""/checkout"", ""/products/notfound"", ""/products/notfound"", ""/products/{id}"", ""/account"", ""/products/notfound"", ""/account"", ""/account"", ""/cart"", ""/checkout"", ""/wp-admin"", ""/admin"", ""/products/notfound"", ""/cart"", ""/products/notfound""]","[0.0, 7.0, 13.0, 27.0, 37.0, 51.0, 53.0, 54.0, 69.0, 77.0, 86.0, 90.0, 94.0, 106.0, 114.0, 118.0, 129.0, 130.0, 132.0, 138.0, 144.0, 154.0, 165.0, 166.0, 179.0, 189.0, 196.0, 204.0, 216.0, 220.0, 233.0, 234.0, 249.0, 257.0, 268.0, 276.0, 277.0, 288.0, 296.0, 309.0, 315.0, 317.0, 318.0, 319.0, 321.0, 330.0, 345.0, 360.0, 370.0, 376.0, 386.0, 390.0, 391.0, 393.0, 394.0, 408.0, 416.0, 425.0, 436.0, 444.0, 455.0, 469.0, 470.0, 481.0, 493.0, 508.0, 512.0, 519.0, 531.0, 536.0, 541.0, 555.0, 567.0, 573.0, 578.0, 587.0, 602.0, 606.0, 611.0, 624.0, 636.0, 646.0, 657.0, 660.0, 672.0, 675.0, 682.0, 697.0, 707.0, 712.0, 722.0, 724.0, 725.0, 730.0, 734.0, 736.0, 743.0, 756.0]","[""/admin"", ""/checkout"", ""/products/notfound"", ""/products/{id}"", ""/account"", ""/cart"", ""/wp-admin""]",1,True,0.7125040063904429,True,True,True
7304def69902_0,7304def69902,1109.0,139,7,0.5539568345323741,2478.3021582733813,"[""/checkout"", ""/products/{id}"", ""/products/{id}"", ""/checkout"", ""/cart"", ""/admin"", ""/products/notfound"", ""/products/{id}"", ""/admin"", ""/products/notfound"", ""/account"", ""/checkout"", ""/checkout"", ""/checkout"", ""/products/notfound"", ""/cart"", ""/wp-admin"", ""/cart"", ""/account"", ""/products/notfound"", ""/admin"", ""/wp-admin"", ""/products/notfound"", ""/cart"", ""/checkout"", ""/account"", ""/checkout"", ""/admin"", ""/cart"", ""/cart"", ""/products/notfound"", ""/products/{id}"", ""/products/notfound"", ""/account"", ""/wp-admin"", ""/cart"", ""/products/{id}"", ""/account"", ""/admin"", ""/products/notfound"", ""/products/{id}"", ""/admin"", ""/admin"", ""/products/{id}"", ""/admin"", ""/cart"", ""/cart"", ""/products/notfound"", ""/account"", ""/wp-admin"", ""/checkout"", ""/checkout"", ""/account"", ""/products/notfound"", ""/cart"", ""/wp-admin"", ""/products/notfound"", ""/checkout"", ""/products/notfound"", ""/admin"", ""/account"", ""/checkout"", ""/checkout"", ""/admin"", ""/products/{id}"", ""/wp-admin"", ""/cart"", ""/admin"", ""/wp-admin"", ""/cart"", ""/products/{id}"", ""/admin"", ""/products/notfound"", ""/account"", ""/wp-admin"", ""/account"", ""/products/notfound"", ""/wp-admin"", ""/cart"", ""/checkout"", ""/admin"", ""/products/notfound"", ""/checkout"", ""/checkout"", ""/account"", ""/admin"", ""/account"", ""/wp-admin"", ""/products/{id}"", ""/products/{id}"", ""/wp-admin"", ""/products/notfound"", ""/wp-admin"", ""/checkout"", ""/products/{id}"", ""/products/{id}"", ""/checkout"", ""/products/{id}"", ""/admin"", ""/products/{id}"", ""/admin"", ""/cart"", ""/account"", ""/account"", ""/account"", ""/products/notfound"", ""/products/notfound"", ""/checkout"", ""/products/notfound"", ""/account"", ""/checkout"", ""/cart"", ""/products/{id}"", ""/products/{id}"", ""/admin"", ""/admin"", ""/checkout"", ""/products/notfound"", ""/admin"", ""/products/{id}"", ""/wp-admin"", ""/cart"", ""/account"", ""/admin"", ""/checkout"", ""/products/notfound"", ""/cart"", ""/products/notfound"", ""/checkout"", ""/admin"", ""/cart"", ""/admin"", ""/checkout"", ""/products/{id}"", ""/checkout"", ""/wp-admin"", ""/checkout"", ""/products/notfound"", ""/products/{id}""]","[0.0, 4.0, 9.0, 22.0, 26.0, 30.0, 44.0, 56.0, 61.0, 70.0, 72.0, 76.0, 78.0, 88.0, 96.0, 97.0, 99.0, 112.0, 113.0, 115.0, 126.0, 140.0, 151.0, 155.0, 159.0, 171.0, 177.0, 192.0, 200.0, 215.0, 226.0, 232.0, 241.0, 256.0, 263.0, 275.0, 276.0, 291.0, 303.0, 318.0, 330.0, 338.0, 343.0, 355.0, 365.0, 371.0, 376.0, 377.0, 382.0, 385.0, 392.0, 394.0, 399.0, 404.0, 415.0, 429.0, 444.0, 452.0, 459.0, 464.0, 472.0, 477.0, 489.0, 494.0, 506.0, 512.0, 523.0, 537.0, 540.0, 545.0, 554.0, 563.0, 575.0, 579.0, 594.0, 605.0, 615.0, 619.0, 627.0, 630.0, 642.0, 656.0, 657.0, 658.0, 665.0, 670.0, 675.0, 684.0, 687.0, 700.0, 715.0, 726.0, 730.0, 735.0, 744.0, 757.0, 758.0, 769.0, 783.0, 797.0, 798.0, 800.0, 813.0, 818.0, 829.0, 833.0, 848.0, 856.0, 864.0, 877.0, 879.0, 881.0, 891.0, 900.0, 907.0, 908.0, 922.0, 935.0, 941.0, 955.0, 962.0, 974.0, 975.0, 983.0, 990.0, 1002.0, 1012.0, 1025.0, 1033.0, 1036.0, 1042.0, 1043.0, 1052.0, 1062.0, 1077.0, 1082.0, 1092.0, 1107.0, 1109.0]","[""/admin"", ""/checkout"", ""/products/notfound"", ""/products/{id}"", ""/account"", ""/cart"", ""/wp-admin""]",1,True,0.7047335832265521,True,True,True
2ea02c157af6_2,2ea02c157af6,300.0,7,6,0.0,13903.285714285714,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/cart"", ""/checkout"", ""/order/confirm""]","[0.0, 12.0, 73.0, 136.0, 161.0, 185.0, 300.0]","[""/checkout"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/order/confirm"", ""/""]",0,False,0.4230901425071808,False,False,False
897be78c6f15_1,897be78c6f15,781.0,7,6,0.0,28255.285714285714,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/cart"", ""/checkout"", ""/order/confirm""]","[0.0, 71.0, 196.0, 351.0, 486.0, 619.0, 781.0]","[""/checkout"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/order/confirm"", ""/""]",0,False,0.4001615285896611,False,False,False
5b4872435603_1,5b4872435603,698.0,8,6,0.0,22629.125,"[""/"", ""/sale"", ""/products/{id}"", ""/products/{id}"", ""/products/{id}"", ""/cart"", ""/checkout"", ""/order/confirm""]","[0.0, 180.0, 269.0, 319.0, 382.0, 548.0, 557.0, 698.0]","[""/checkout"", ""/products/{id}"", ""/sale"", ""/cart"", ""/order/confirm"", ""/""]",0,False,0.39328364936325,False,False,False
a68afa0927b2_1,a68afa0927b2,274.0,4,3,0.0,29071.5,"[""/"", ""/blog"", ""/blog"", ""/products/{id}""]","[0.0, 73.0, 198.0, 274.0]","[""/products/{id}"", ""/"", ""/blog""]",3,False,0.514335924465913,False,False,False
b62561844652_0,b62561844652,594.0,7,5,0.0,24248.571428571428,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 180.0, 318.0, 464.0, 496.0, 525.0, 594.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.3829103927881712,False,False,False
ae0d617653fb_3,ae0d617653fb,76.0,2,2,0.0,23496.5,"[""/"", ""/catalog/men""]","[0.0, 76.0]","[""/"", ""/catalog/men""]",3,False,0.4254862698993574,False,False,False
cdff2204e1b3_0,cdff2204e1b3,820.0,106,7,0.6037735849056604,2698.688679245283,"[""/products/notfound"", ""/wp-admin"", ""/cart"", ""/cart"", ""/account"", ""/cart"", ""/account"", ""/products/{id}"", ""/account"", ""/products/{id}"", ""/products/notfound"", ""/products/notfound"", ""/cart"", ""/cart"", ""/products/{id}"", ""/account"", ""/checkout"", ""/account"", ""/checkout"", ""/cart"", ""/products/notfound"", ""/account"", ""/products/{id}"", ""/products/{id}"", ""/checkout"", ""/cart"", ""/cart"", ""/checkout"", ""/cart"", ""/products/{id}"", ""/products/notfound"", ""/admin"", ""/cart"", ""/wp-admin"", ""/products/{id}"", ""/cart"", ""/products/notfound"", ""/cart"", ""/products/{id}"", ""/account"", ""/products/notfound"", ""/account"", ""/wp-admin"", ""/wp-admin"", ""/products/notfound"", ""/account"", ""/account"", ""/wp-admin"", ""/admin"", ""/products/{id}"", ""/account"", ""/account"", ""/admin"", ""/checkout"", ""/products/{id}"", ""/products/notfound"", ""/checkout"", ""/products/{id}"", ""/products/{id}"", ""/account"", ""/checkout"", ""/account"", ""/products/{id}"", ""/products/{id}"", ""/checkout"", ""/cart"", ""/checkout"", ""/products/{id}"", ""/account"", ""/products/notfound"", ""/cart"", ""/wp-admin"", ""/admin"", ""/wp-admin"", ""/checkout"", ""/admin"", ""/admin"", ""/cart"", ""/checkout"", ""/products/{id}"", ""/products/{id}"", ""/cart"", ""/admin"", ""/account"", ""/cart"", ""/products/{id}"", ""/account"", ""/checkout"", ""/products/notfound"", ""/checkout"", ""/products/notfound"", ""/products/{id}"", ""/account"", ""/products/{id}"", ""/checkout"", ""/admin"", ""/checkout"", ""/products/notfound"", ""/account"", ""/products/notfound"", ""/cart"", ""/products/{id}"", ""/products/{id}"", ""/admin"", ""/checkout"", ""/wp-admin""]","[0.0, 2.0, 6.0, 21.0, 25.0, 33.0, 40.0, 54.0, 58.0, 64.0, 78.0, 90.0, 93.0, 100.0, 107.0, 111.0, 118.0, 125.0, 131.0, 139.0, 150.0, 164.0, 166.0, 167.0, 175.0, 180.0, 189.0, 199.0, 214.0, 224.0, 238.0, 247.0, 262.0, 276.0, 285.0, 286.0, 300.0, 304.0, 307.0, 308.0, 319.0, 334.0, 340.0, 343.0, 347.0, 349.0, 350.0, 354.0, 362.0, 366.0, 371.0, 377.0, 381.0, 387.0, 402.0, 416.0, 418.0, 421.0, 426.0, 432.0, 438.0, 448.0, 461.0, 473.0, 488.0, 500.0, 502.0, 503.0, 510.0, 517.0, 518.0, 530.0, 545.0, 556.0, 570.0, 585.0, 588.0, 601.0, 609.0, 617.0, 630.0, 634.0, 649.0, 656.0, 658.0, 671.0, 674.0, 680.0, 695.0, 709.0, 715.0, 729.0, 732.0, 747.0, 748.0, 759.0, 762.0, 764.0, 777.0, 779.0, 781.0, 784.0, 796.0, 807.0, 813.0, 820.0]","[""/admin"", ""/checkout"", ""/products/notfound"", ""/products/{id}"", ""/account"", ""/cart"", ""/wp-admin""]",1,True,0.7066434187908116,True,True,True
6a2aaf7ca64d_2,6a2aaf7ca64d,121.0,2,2,0.0,14284.0,"[""/"", ""/catalog/men""]","[0.0, 121.0]","[""/"", ""/catalog/men""]",3,False,0.4484394765188532,False,False,False
72c0a3a32133_0,72c0a3a32133,349.0,6,6,0.0,16182.666666666666,"[""/"", ""/search"", ""/products/{id}"", ""/cart"", ""/checkout"", ""/order/confirm""]","[0.0, 97.0, 177.0, 289.0, 308.0, 349.0]","[""/checkout"", ""/products/{id}"", ""/cart"", ""/order/confirm"", ""/search"", ""/""]",0,False,0.4162716560315843,False,False,False
3eaef9da59ed_2,3eaef9da59ed,275.0,5,5,0.0,24675.2,"[""/"", ""/account"", ""/wishlist"", ""/products/{id}"", ""/cart""]","[0.0, 7.0, 77.0, 158.0, 275.0]","[""/wishlist"", ""/products/{id}"", ""/account"", ""/cart"", ""/""]",0,False,0.4419557409281449,False,False,False
d08ad68260b3_3,d08ad68260b3,853.0,8,6,0.0,21817.25,"[""/"", ""/sale"", ""/products/{id}"", ""/products/{id}"", ""/products/{id}"", ""/cart"", ""/checkout"", ""/order/confirm""]","[0.0, 104.0, 276.0, 440.0, 615.0, 660.0, 771.0, 853.0]","[""/checkout"", ""/products/{id}"", ""/sale"", ""/cart"", ""/order/confirm"", ""/""]",0,False,0.42245918909642866,False,False,False
454f8b6b20f7_3,454f8b6b20f7,91.0,2,2,0.0,25528.5,"[""/"", ""/catalog/men""]","[0.0, 91.0]","[""/"", ""/catalog/men""]",3,False,0.4294261277403064,False,False,False
b93864eafd1c_2,b93864eafd1c,435.0,7,5,0.0,21182.285714285714,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 143.0, 169.0, 287.0, 331.0, 404.0, 435.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.3798472247310641,False,False,False
5f9519251245_2,5f9519251245,569.0,7,5,0.0,21318.14285714286,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 46.0, 116.0, 258.0, 425.0, 525.0, 569.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.3844269842844241,False,False,False
22a637ab930f_1,22a637ab930f,137.0,2,2,0.0,17291.5,"[""/"", ""/catalog/men""]","[0.0, 137.0]","[""/"", ""/catalog/men""]",3,False,0.4579429713530403,False,False,False
88bd10e211c7_2,88bd10e211c7,416.0,7,5,0.0,14379.142857142857,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 23.0, 153.0, 169.0, 177.0, 260.0, 416.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.3841147186024012,False,False,False
8221276c8517_0,8221276c8517,1314.0,162,7,0.6049382716049383,2473.9691358024693,"[""/checkout"", ""/wp-admin"", ""/products/{id}"", ""/cart"", ""/products/{id}"", ""/checkout"", ""/account"", ""/wp-admin"", ""/cart"", ""/wp-admin"", ""/admin"", ""/cart"", ""/wp-admin"", ""/account"", ""/checkout"", ""/checkout"", ""/products/notfound"", ""/admin"", ""/checkout"", ""/wp-admin"", ""/account"", ""/products/{id}"", ""/wp-admin"", ""/products/{id}"", ""/wp-admin"", ""/checkout"", ""/products/notfound"", ""/admin"", ""/wp-admin"", ""/products/{id}"", ""/admin"", ""/checkout"", ""/account"", ""/products/{id}"", ""/cart"", ""/wp-admin"", ""/admin"", ""/admin"", ""/account"", ""/products/notfound"", ""/checkout"", ""/admin"", ""/products/notfound"", ""/products/{id}"", ""/products/notfound"", ""/cart"", ""/products/{id}"", ""/account"", ""/account"", ""/products/notfound"", ""/checkout"", ""/cart"", ""/cart"", ""/products/notfound"", ""/products/notfound"", ""/account"", ""/products/notfound"", ""/cart"", ""/account"", ""/cart"", ""/cart"", ""/cart"", ""/wp-admin"", ""/cart"", ""/checkout"", ""/account"", ""/products/{id}"", ""/products/notfound"", ""/admin"", ""/wp-admin"", ""/wp-admin"", ""/checkout"", ""/products/notfound"", ""/cart"", ""/checkout"", ""/products/notfound"", ""/admin"", ""/cart"", ""/admin"", ""/account"", ""/account"", ""/wp-admin"", ""/admin"", ""/cart"", ""/products/{id}"", ""/checkout"", ""/products/notfound"", ""/wp-admin"", ""/account"", ""/cart"", ""/products/notfound"", ""/account"", ""/account"", ""/checkout"", ""/cart"", ""/checkout"", ""/checkout"", ""/cart"", ""/admin"", ""/checkout"", ""/products/notfound"", ""/products/{id}"", ""/admin"", ""/products/{id}"", ""/wp-admin"", ""/products/notfound"", ""/products/notfound"", ""/checkout"", ""/checkout"", ""/admin"", ""/admin"", ""/products/{id}"", ""/account"", ""/cart"", ""/products/notfound"", ""/admin"", ""/products/notfound"", ""/wp-admin"", ""/cart"", ""/checkout"", ""/products/notfound"", ""/checkout"", ""/products/{id}"", ""/products/notfound"", ""/products/notfound"", ""/cart"", ""/cart"", ""/cart"", ""/checkout"", ""/checkout"", ""/products/notfound"", ""/account"", ""/cart"", ""/products/{id}"", ""/admin"", ""/account"", ""/cart"", ""/products/{id}"", ""/admin"", ""/products/notfound"", ""/account"", ""/admin"", ""/products/{id}"", ""/account"", ""/account"", ""/wp-admin"", ""/admin"", ""/admin"", ""/products/{id}"", ""/products/{id}"", ""/account"", ""/wp-admin"", ""/admin"", ""/products/{id}"", ""/admin"", ""/cart"", ""/products/{id}"", ""/wp-admin"", ""/admin"", ""/products/notfound"", ""/cart"", ""/products/notfound""]","[0.0, 10.0, 14.0, 16.0, 22.0, 29.0, 33.0, 39.0, 41.0, 53.0, 61.0, 72.0, 86.0, 90.0, 94.0, 104.0, 119.0, 120.0, 132.0, 146.0, 156.0, 169.0, 181.0, 188.0, 194.0, 205.0, 220.0, 229.0, 231.0, 243.0, 248.0, 259.0, 261.0, 271.0, 274.0, 287.0, 295.0, 309.0, 314.0, 319.0, 333.0, 338.0, 346.0, 354.0, 361.0, 367.0, 376.0, 381.0, 390.0, 396.0, 411.0, 425.0, 431.0, 434.0, 442.0, 454.0, 466.0, 471.0, 473.0, 480.0, 495.0, 508.0, 510.0, 518.0, 522.0, 526.0, 529.0, 531.0, 546.0, 558.0, 561.0, 574.0, 584.0, 595.0, 608.0, 622.0, 637.0, 641.0, 647.0, 652.0, 653.0, 664.0, 670.0, 673.0, 684.0, 691.0, 701.0, 713.0, 715.0, 729.0, 734.0, 741.0, 755.0, 760.0, 769.0, 770.0, 780.0, 792.0, 794.0, 801.0, 816.0, 822.0, 829.0, 836.0, 848.0, 861.0, 871.0, 883.0, 896.0, 901.0, 916.0, 923.0, 928.0, 930.0, 934.0, 944.0, 951.0, 957.0, 971.0, 982.0, 984.0, 988.0, 996.0, 999.0, 1012.0, 1019.0, 1021.0, 1031.0, 1040.0, 1055.0, 1066.0, 1070.0, 1084.0, 1091.0, 1104.0, 1111.0, 1121.0, 1123.0, 1126.0, 1127.0, 1141.0, 1144.0, 1147.0, 1157.0, 1161.0, 1174.0, 1178.0, 1190.0, 1198.0, 1213.0, 1225.0, 1230.0, 1236.0, 1243.0, 1256.0, 1267.0, 1271.0, 1279.0, 1285.0, 1297.0, 1310.0, 1314.0]","[""/admin"", ""/checkout"", ""/products/notfound"", ""/products/{id}"", ""/account"", ""/cart"", ""/wp-admin""]",1,True,0.6738616478796379,True,True,True
689014c196a8_0,689014c196a8,333.0,4,4,0.0,26097.0,"[""/"", ""/faq"", ""/contacts"", ""/returns""]","[0.0, 102.0, 267.0, 333.0]","[""/returns"", ""/contacts"", ""/faq"", ""/""]",0,True,0.5348146087279901,False,True,False
608bc34564b6_3,608bc34564b6,473.0,6,6,0.16666666666666666,27846.5,"[""/"", ""/search"", ""/products/{id}"", ""/cart"", ""/checkout"", ""/order/confirm""]","[0.0, 148.0, 310.0, 383.0, 467.0, 473.0]","[""/checkout"", ""/products/{id}"", ""/cart"", ""/order/confirm"", ""/search"", ""/""]",0,False,0.5073990802111787,False,False,False
b28e5e9e7916_2,b28e5e9e7916,140.0,2,2,0.0,38100.0,"[""/"", ""/catalog/men""]","[0.0, 140.0]","[""/"", ""/catalog/men""]",3,False,0.45374304666976584,False,False,False
a8be526a6550_3,a8be526a6550,502.0,7,6,0.0,23608.428571428572,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/cart"", ""/checkout"", ""/order/confirm""]","[0.0, 159.0, 212.0, 294.0, 329.0, 396.0, 502.0]","[""/checkout"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/order/confirm"", ""/""]",0,False,0.37090887401575195,False,False,False
29fbbfff179c_0,29fbbfff179c,463.0,7,5,0.0,25733.714285714286,"[""/"", ""/catalog/women"", ""/products/{id}"", ""/products/{id}"", ""/catalog/men"", ""/products/{id}"", ""/cart""]","[0.0, 141.0, 173.0, 279.0, 300.0, 429.0, 463.0]","[""/catalog/men"", ""/catalog/women"", ""/products/{id}"", ""/cart"", ""/""]",0,False,0.37553016407861634,False,False,False
01d62f53499e_2,01d62f53499e,422.0,6,6,0.0,30180.333333333332,"[""/"", ""/search"", ""/products/{id}"", ""/cart"", ""/checkout"", ""/order/confirm""]","[0.0, 177.0, 191.0, 313.0, 403.0, 422.0]","[""/checkout"", ""/products/{id}"", ""/cart"", ""/order/confirm"", ""/search"", ""/""]",0,False,0.3913924348061798,False,False,False
250fcaca2356_3,250fcaca2356,120.0,2,2,0.0,20785.0,"[""/"", ""/catalog/men""]","[0.0, 120.0]","[""/"", ""/catalog/men""]",3,False,0.4476711743964596,False,False,False
